Date,Tokyo,Paris,New York
2018-01-19,7.56,4.8,3.43
2018-01-20,5.66,6.97,3.75
2018-01-21,6.29,7.13,5.65
2018-01-22,1.76,10.62,8.51
2018-01-23,4.07,9.23,4.77
2018-01-24,-0.28,11.75,-1.8
2018-01-25,-1.12,8.37,-1.8
2018-01-26,-1.32,5.69,3.04
2018-01-27,1.43,3.62,8.88
2018-01-28,1.65,8.37,4.93
2018-01-29,4.06,9.94,0.98
2018-01-30,2.24,9.57,-3.79
2018-01-31,4.45,7.88,1.62
2018-02-01,3.54,3.85,0.08
2018-02-02,3.07,3.68,-5.82
2018-02-03,5.41,3.28,1.02
2018-02-04,4.53,2.28,2.3
2018-02-05,3.3,0.32,-1.56
2018-02-06,3.14,-0.22,0.49
2018-02-07,3.02,-1.82,-0.04
2018-02-08,2.61,-3.59,-1.89
2018-02-09,4.6,-1.6,3.66
2018-02-10,8.65,0.75,8.02
2018-02-11,7.43,4.33,8.48
2018-02-12,4.08,1.94,-0.17
2018-02-13,4.1,0.71,3.44
2018-02-14,8.0,2.7,8.08
2018-02-15,7.82,8.03,10.74
2018-02-16,5.96,4.9,1.95
2018-02-17,3.85,5.05,2.64
2018-02-18,3.32,3.15,4.05
2018-02-19,5.85,3.81,10.56
2018-02-20,6.89,4.63,14.39
2018-02-21,5.01,1.79,9.3
2018-02-22,3.0,0.92,3.36
2018-02-23,4.77,0.25,7.11
2018-02-24,7.62,1.25,6.32
2018-02-25,5.48,-0.28,7.17
2018-02-26,6.25,-2.88,6.56
2018-02-27,6.66,-4.53,7.89
2018-02-28,10.86,-4.66,9.74
2018-03-01,11.68,-1.0,4.89
2018-03-02,7.87,3.14,4.72
2018-03-03,10.2,4.38,5.27
2018-03-04,14.24,4.88,2.97
2018-03-05,13.8,7.59,3.35
2018-03-06,6.38,7.31,2.31
2018-03-07,5.84,6.03,2.7
2018-03-08,10.65,6.34,2.44
2018-03-09,9.96,9.35,2.75
2018-03-10,7.61,12.79,3.09
2018-03-11,8.63,12.75,3.05
2018-03-12,9.53,10.45,2.7
2018-03-13,11.58,8.74,1.99
2018-03-14,14.0,8.67,3.17
2018-03-15,16.45,9.66,2.75
2018-03-16,9.38,9.02,2.33
2018-03-17,8.02,4.02,2.44
2018-03-18,12.34,-0.18,3.38
2018-03-19,13.33,0.03,1.4
2018-03-20,7.44,2.58,2.06
2018-03-21,5.38,2.99,3.39
2018-03-22,11.93,4.64,4.71
2018-03-23,11.48,5.48,5.22
2018-03-24,10.92,8.21,3.71
2018-03-25,12.75,9.53,2.99
2018-03-26,13.9,8.85,3.2
2018-03-27,15.01,8.35,5.4
2018-03-28,15.92,8.28,8.31
2018-03-29,16.64,6.59,10.72
2018-03-30,11.86,6.94,7.42
2018-03-31,13.58,7.09,9.46
2018-04-01,15.73,7.99,4.31
2018-04-02,16.88,10.8,3.88
2018-04-03,17.27,11.16,8.27
2018-04-04,18.16,10.77,4.98
2018-04-05,13.58,8.57,5.91
2018-04-06,19.32,11.51,7.38
2018-04-07,13.04,14.53,3.82
2018-04-08,11.99,15.0,3.18
2018-04-09,13.81,12.15,5.54
2018-04-10,14.44,11.97,5.75
2018-04-11,17.72,12.17,9.18
2018-04-12,17.65,10.58,15.92
2018-04-13,14.69,11.96,16.5
2018-04-14,17.02,11.84,5.92
2018-04-15,16.78,12.55,8.27
2018-04-16,15.01,11.3,7.29
2018-04-17,13.5,13.68,6.46
2018-04-18,14.0,17.26,7.55
2018-04-19,16.72,18.99,6.17
2018-04-20,18.35,20.48,8.36
2018-04-21,19.04,20.0,11.17
2018-04-22,19.82,19.58,10.88
2018-04-23,16.85,14.35,11.51
2018-04-24,19.0,14.04,12.81
2018-04-25,19.25,12.86,14.37
2018-04-26,18.71,10.86,12.27
2018-04-27,18.32,12.71,11.81
2018-04-28,19.7,12.13,11.37
2018-04-29,20.52,9.63,9.43
2018-04-30,19.97,5.98,14.08
2018-05-01,21.72,8.21,20.58
2018-05-02,20.98,10.35,22.76
2018-05-03,19.86,11.3,21.6
2018-05-04,16.83,12.64,19.84
2018-05-05,18.82,16.05,16.17
2018-05-06,21.09,19.29,15.95
2018-05-07,16.84,19.16,15.47
2018-05-08,13.54,18.82,15.83
2018-05-09,13.01,16.08,15.17
2018-05-10,13.25,12.75,18.27
2018-05-11,17.27,13.98,14.53
2018-05-12,19.35,14.58,11.9
2018-05-13,18.48,11.19,13.94
2018-05-14,20.64,12.1,20.02
2018-05-15,21.92,14.26,16.81
2018-05-16,22.7,14.66,15.88
2018-05-17,23.09,12.99,17.05
2018-05-18,22.71,11.89,12.46
2018-05-19,18.52,12.58,19.36
2018-05-20,17.92,14.88,19.27
2018-05-21,20.69,16.94,16.65
2018-05-22,21.21,16.8,18.51
2018-05-23,19.23,16.06,21.58
2018-05-24,22.19,17.67,22.14
2018-05-25,22.51,18.5,24.85
2018-05-26,20.7,21.7,19.41
2018-05-27,21.84,21.93,15.45
2018-05-28,22.02,20.93,21.14
2018-05-29,23.12,18.39,19.47
2018-05-30,20.48,19.7,17.89
2018-05-31,20.27,19.61,20.48
2018-06-01,21.43,17.28,23.87
2018-06-02,21.61,18.47,17.65
2018-06-03,22.83,20.11,14.85
2018-06-04,22.94,20.55,18.43
2018-06-05,24.2,18.78,17.67
2018-06-06,20.55,18.51,17.18
2018-06-07,23.02,19.55,19.43
2018-06-08,24.03,20.2,22.25
2018-06-09,24.93,19.98,19.98
2018-06-10,20.46,19.54,17.31
2018-06-11,20.72,18.87,17.62
2018-06-12,21.78,16.77,19.78
2018-06-13,22.15,14.28,23.74
2018-06-14,20.9,15.47,20.99
2018-06-15,17.3,17.7,21.56
2018-06-16,16.86,17.29,23.6
2018-06-17,20.2,16.8,25.11
2018-06-18,20.49,18.48,26.64
2018-06-19,23.49,18.68,23.43
2018-06-20,20.77,21.43,23.22
2018-06-21,21.84,16.68,21.5
2018-06-22,23.13,14.69,18.77
2018-06-23,20.61,15.3,22.43
2018-06-24,23.17,17.02,23.41
2018-06-25,26.02,18.34,20.95
2018-06-26,25.69,20.12,21.0
2018-06-27,26.71,21.36,23.57
2018-06-28,26.77,21.92,25.99
2018-06-29,27.33,22.9,27.23
2018-06-30,27.73,24.5,28.72
2018-07-01,27.07,25.84,28.63
2018-07-02,28.06,23.76,27.5
2018-07-03,27.29,23.43,26.71
2018-07-04,27.56,22.94,27.01
2018-07-05,26.39,21.34,26.52
2018-07-06,22.55,22.29,21.82
2018-07-07,25.86,23.94,21.64
2018-07-08,26.96,23.85,23.47
2018-07-09,27.46,21.6,25.78
2018-07-10,27.93,18.53,26.71
2018-07-11,28.28,18.1,24.04
2018-07-12,27.25,19.64,23.95
2018-07-13,28.63,21.73,25.02
2018-07-14,30.11,23.03,25.35
2018-07-15,29.44,23.72,26.98
2018-07-16,29.18,22.74,26.8
2018-07-17,29.58,20.86,24.52
2018-07-18,30.04,21.61,23.3
2018-07-19,29.61,23.31,23.14
2018-07-20,29.89,19.83,21.9
2018-07-21,30.47,19.61,23.57
2018-07-22,31.99,21.5,25.23
2018-07-23,32.01,23.24,25.95
2018-07-24,30.6,24.6,25.02
2018-07-25,28.16,25.48,25.08
2018-07-26,26.4,27.35,26.11
2018-07-27,25.82,26.35,24.46
2018-07-28,26.86,21.03,24.75
2018-07-29,28.15,21.79,24.03
2018-07-30,28.52,22.56,23.41
2018-07-31,28.71,22.75,25.72
2018-08-01,30.1,23.06,27.09
2018-08-02,30.71,24.68,26.16
2018-08-03,30.15,26.79,25.5
2018-08-04,29.7,26.04,27.46
2018-08-05,30.16,23.45,28.33
2018-08-06,27.43,25.19,27.89
2018-08-07,24.07,26.57,27.02
2018-08-08,26.29,21.29,27.42
2018-08-09,28.56,17.08,26.98
2018-08-10,28.85,17.54,25.06
2018-08-11,28.66,18.99,24.52
2018-08-12,28.36,21.71,23.88
2018-08-13,28.61,19.73,24.14
2018-08-14,29.19,19.26,25.28
2018-08-15,28.85,19.39,27.6
2018-08-16,27.65,21.68,27.55
2018-08-17,23.97,18.77,26.06
2018-08-18,23.12,18.01,22.51
2018-08-19,24.7,20.69,21.85
2018-08-20,25.2,20.98,22.15
2018-08-21,28.8,21.21,24.59
2018-08-22,29.28,22.29,22.99
2018-08-23,29.25,20.56,22.9
2018-08-24,28.36,16.57,22.69
2018-08-25,29.98,15.08,23.2
2018-08-26,30.81,16.48,26.13
2018-08-27,28.64,18.65,28.65
2018-08-28,27.35,18.66,29.41
2018-08-29,27.29,17.43,28.74
2018-08-30,28.82,16.6,23.94
2018-08-31,28.79,16.86,22.31
2018-09-01,25.92,16.17,23.02
2018-09-02,23.85,16.96,26.31
2018-09-03,25.64,18.11,27.9
2018-09-04,27.6,18.5,27.15
2018-09-05,27.6,19.85,27.6
2018-09-06,27.25,17.86,23.9
2018-09-07,27.56,15.21,20.83
2018-09-08,27.59,15.66,16.29
2018-09-09,27.05,19.73,16.42
2018-09-10,24.26,17.99,20.18
2018-09-11,21.58,19.93,23.21
2018-09-12,21.01,19.2,22.62
2018-09-13,23.67,15.86,21.8
2018-09-14,22.68,15.46,21.9
2018-09-15,22.22,14.66,22.24
2018-09-16,24.55,16.67,22.57
2018-09-17,25.08,19.26,24.15
2018-09-18,23.3,20.02,22.76
2018-09-19,22.46,19.54,20.42
2018-09-20,19.38,19.43,20.78
2018-09-21,20.07,15.82,21.66
2018-09-22,23.96,14.49,17.28
2018-09-23,24.08,16.48,17.28
2018-09-24,24.44,11.11,18.45
2018-09-25,20.55,11.04,23.17
2018-09-26,18.83,11.93,20.22
2018-09-27,16.53,15.43,17.21
2018-09-28,21.06,14.14,17.89
2018-09-29,19.42,11.71,17.3
2018-09-30,23.96,10.62,19.38
2018-10-01,23.59,11.16,21.13
2018-10-02,21.8,12.6,20.46
2018-10-03,21.68,15.62,19.87
2018-10-04,20.44,14.19,19.24
2018-10-05,20.33,15.02,17.96
2018-10-06,25.73,16.36,21.64
2018-10-07,25.73,12.99,19.67
2018-10-08,21.07,11.39,21.1
2018-10-09,21.32,14.06,22.41
2018-10-10,22.4,17.06,22.91
2018-10-11,21.98,19.24,18.05
2018-10-12,19.27,18.81,11.86
2018-10-13,16.77,19.77,11.88
2018-10-14,16.99,19.89,15.12
2018-10-15,17.91,19.59,13.88
2018-10-16,18.19,16.69,11.99
2018-10-17,17.94,14.78,9.33
2018-10-18,17.41,14.4,9.65
2018-10-19,16.68,12.64,14.24
2018-10-20,16.26,11.07,9.78
2018-10-21,16.05,10.44,7.13
2018-10-22,16.57,11.1,11.65
2018-10-23,16.13,9.77,10.41
2018-10-24,17.89,12.62,8.02
2018-10-25,17.37,11.7,6.57
2018-10-26,18.68,9.44,9.88
2018-10-27,19.06,5.21,9.87
2018-10-28,16.17,5.15,11.4
2018-10-29,17.24,4.4,9.33
2018-10-30,17.07,5.97,10.38
2018-10-31,14.41,7.49,15.17
2018-11-01,13.7,10.14,18.39
2018-11-02,14.1,6.9,15.04
2018-11-03,15.22,4.04,9.49
2018-11-04,16.74,6.88,10.24
2018-11-05,18.45,12.74,12.35
2018-11-06,17.43,13.74,13.63
2018-11-07,16.16,10.92,11.42
2018-11-08,17.18,8.18,8.07
2018-11-09,17.05,9.55,8.29
2018-11-10,17.51,11.53,4.35
2018-11-11,16.29,11.81,5.28
2018-11-12,16.28,10.29,8.95
2018-11-13,14.82,10.06,4.79
2018-11-14,12.39,8.36,0.9
2018-11-15,12.05,7.9,4.93
2018-11-16,13.61,6.48,5.93
2018-11-17,14.4,4.21,5.74
2018-11-18,13.91,4.03,6.94
2018-11-19,13.73,2.64,7.07
2018-11-20,10.98,1.89,4.58
2018-11-21,13.22,0.87,-2.06
2018-11-22,11.57,2.38,-4.77
2018-11-23,10.47,4.55,2.06
2018-11-24,9.1,7.07,9.08
2018-11-25,10.88,6.54,8.42
2018-11-26,13.04,5.46,6.81
2018-11-27,13.32,5.89,3.95
2018-11-28,14.13,10.1,5.29
2018-11-29,11.67,11.31,3.29
2018-11-30,11.28,9.46,3.92
2018-12-01,11.46,8.2,8.98
2018-12-02,11.08,13.87,11.03
2018-12-03,13.43,13.1,5.15
2018-12-04,18.42,9.52,0.02
2018-12-05,14.5,9.82,1.06
2018-12-06,10.57,12.21,2.65
2018-12-07,12.36,10.12,-1.13
2018-12-08,8.09,9.47,-0.79
2018-12-09,6.04,9.34,0.25
2018-12-10,5.31,7.15,0.02
2018-12-11,6.53,4.56,1.83
2018-12-12,8.14,1.86,2.07
2018-12-13,7.09,0.58,5.55
2018-12-14,5.97,-1.16,8.81
2018-12-15,4.44,-0.54,6.13
2018-12-16,6.43,5.0,4.78
2018-12-17,8.07,6.02,2.45
2018-12-18,7.78,6.39,-0.16
2018-12-19,8.48,8.41,2.46
2018-12-20,8.41,8.04,12.31
2018-12-21,9.72,12.45,9.14
2018-12-22,9.51,11.11,4.41
2018-12-23,9.17,11.39,3.82
2018-12-24,6.03,8.15,2.88
2018-12-25,5.59,1.31,2.13
2018-12-26,8.07,-1.04,3.18
2018-12-27,6.96,-1.0,8.15
2018-12-28,3.5,-1.17,10.23
2018-12-29,3.82,3.33,3.19
2018-12-30,4.3,7.54,3.55
2018-12-31,4.99,8.13,10.31
2019-01-01,5.84,7.58,3.48
2019-01-02,5.4,5.19,4.85
2019-01-03,4.48,3.23,3.43
2019-01-04,5.79,2.66,6.5
2019-01-05,7.5,3.83,5.85
2019-01-06,3.79,4.52,-0.48
2019-01-07,4.89,5.99,3.2
2019-01-08,5.66,7.38,5.96
2019-01-09,3.14,3.99,1.48
2019-01-10,3.39,2.01,-1.89
2019-01-11,6.13,4.76,-3.44
2019-01-12,5.39,7.09,-1.77
2019-01-13,5.17,9.81,-2.42
2019-01-14,4.66,7.99,-2.05
2019-01-15,6.67,6.64,-0.49
2019-01-16,6.44,4.79,-1.24
2019-01-17,6.68,4.45,0.16
2019-01-18,5.07,0.39,1.07
2019-01-19,5.92,-0.04,2.61
2019-01-20,7.55,2.13,-10.8
2019-01-21,4.66,-1.73,-7.23
2019-01-22,4.43,-0.42,0.34
2019-01-23,6.87,0.84,9.31
2019-01-24,4.97,0.03,2.17
2019-01-25,5.19,2.68,-1.69
2019-01-26,4.06,7.49,2.03
2019-01-27,4.61,5.93,0.2
2019-01-28,7.31,3.44,-0.79
2019-01-29,4.54,0.77,-2.11
2019-01-30,5.53,1.29,-12.2
2019-01-31,5.44,0.43,-8.97
2019-02-01,3.45,4.28,-5.38
2019-02-02,6.55,3.8,1.27
2019-02-03,10.92,2.42,3.86
2019-02-04,10.33,1.2,5.66
2019-02-05,6.72,3.49,4.45
2019-02-06,6.04,7.33,4.6
2019-02-07,10.5,8.43,5.94
2019-02-08,4.27,8.49,-0.73
2019-02-09,1.4,9.24,-2.34
2019-02-10,3.54,7.85,0.12
2019-02-11,3.42,4.92,-0.65
2019-02-12,5.47,2.44,2.73
2019-02-13,5.34,2.47,2.45
2019-02-14,3.58,4.9,6.88
2019-02-15,4.09,6.14,5.64
2019-02-16,6.72,6.76,-0.35
2019-02-17,5.46,8.12,2.17
2019-02-18,8.81,7.79,-1.21
2019-02-19,9.52,6.91,-1.49
2019-02-20,11.59,5.97,3.64
2019-02-21,8.85,7.07,5.08
2019-02-22,9.12,8.14,2.19
2019-02-23,7.1,9.06,5.4
2019-02-24,9.9,7.04,4.63
2019-02-25,11.52,8.47,-0.17
2019-02-26,7.98,9.06,-2.83
2019-02-27,8.25,9.32,-0.42
2019-02-28,8.06,9.82,-0.49
2019-03-01,8.47,9.77,1.5
2019-03-02,9.65,9.89,2.98
2019-03-03,7.6,12.06,1.67
2019-03-04,7.99,8.52,-2.34
2019-03-05,10.88,7.63,-3.82
2019-03-06,11.77,10.0,-3.97
2019-03-07,7.76,8.82,-0.98
2019-03-08,6.84,8.42,2.62
2019-03-09,11.31,11.22,3.97
2019-03-10,12.7,10.78,6.62
2019-03-11,11.38,6.07,4.43
2019-03-12,11.51,6.95,2.3
2019-03-13,10.11,7.12,6.66
2019-03-14,8.03,8.86,12.34
2019-03-15,9.61,11.93,9.97
2019-03-16,8.77,11.15,3.73
2019-03-17,8.26,7.28,3.01
2019-03-18,10.49,6.44,4.0
2019-03-19,12.23,6.24,4.84
2019-03-20,15.28,7.67,7.19
2019-03-21,16.6,9.25,7.01
2019-03-22,13.35,9.54,5.07
2019-03-23,5.73,7.77,6.92
2019-03-24,8.38,8.24,9.32
2019-03-25,11.2,6.98,4.92
2019-03-26,11.2,7.61,3.46
2019-03-27,15.44,8.0,5.05
2019-03-28,10.88,8.83,9.44
2019-03-29,8.08,10.51,11.85
2019-03-30,10.19,11.55,11.94
2019-03-31,10.18,12.38,4.85
2019-04-01,7.92,12.69,5.39
2019-04-02,7.7,10.86,9.59
2019-04-03,8.1,5.41,10.42
2019-04-04,11.44,5.73,5.57
2019-04-05,15.37,7.89,8.61
2019-04-06,14.36,10.26,11.51
2019-04-07,15.09,10.57,14.68
2019-04-08,9.07,11.22,10.23
2019-04-09,10.9,10.51,9.98
2019-04-10,6.92,9.66,7.17
2019-04-11,10.83,7.87,11.0
2019-04-12,9.09,6.24,16.12
2019-04-13,13.08,4.69,15.55
2019-04-14,15.31,4.25,14.54
2019-04-15,14.9,8.79,10.81
2019-04-16,14.96,10.46,11.84
2019-04-17,15.36,11.67,12.03
2019-04-18,17.19,16.21,17.29
2019-04-19,17.04,17.09,17.01
2019-04-20,14.92,17.92,14.16
2019-04-21,17.27,16.59,14.0
2019-04-22,18.82,16.83,16.28
2019-04-23,19.2,15.69,17.59
2019-04-24,19.33,13.33,13.3
2019-04-25,19.47,11.0,13.38
2019-04-26,11.58,11.38,12.76
2019-04-27,10.61,9.95,10.73
2019-04-28,14.07,8.55,9.62
2019-04-29,16.13,9.6,11.87
2019-04-30,16.34,11.12,11.7
2019-05-01,18.2,11.72,13.55
2019-05-02,17.14,10.97,11.11
2019-05-03,18.79,10.67,14.06
2019-05-04,17.29,6.15,13.12
2019-05-05,19.57,6.91,13.81
2019-05-06,17.83,7.4,14.54
2019-05-07,13.77,10.8,15.99
2019-05-08,18.0,11.99,12.91
2019-05-09,18.04,11.92,16.32
2019-05-10,20.57,11.64,17.43
2019-05-11,20.34,11.58,11.53
2019-05-12,17.21,9.95,8.78
2019-05-13,19.23,11.63,9.18
2019-05-14,18.36,12.59,12.09
2019-05-15,19.0,12.68,16.46
2019-05-16,20.22,12.27,18.24
2019-05-17,20.69,13.77,17.93
2019-05-18,20.98,13.92,18.35
2019-05-19,20.46,13.82,22.61
2019-05-20,21.16,13.42,19.04
2019-05-21,19.43,14.65,17.58
2019-05-22,19.25,15.05,18.05
2019-05-23,21.1,16.42,20.77
2019-05-24,22.74,16.71,17.44
2019-05-25,23.68,15.85,20.7
2019-05-26,24.29,15.12,22.19
2019-05-27,25.07,16.04,19.26
2019-05-28,22.18,12.93,18.61
2019-05-29,20.73,13.95,16.32
2019-05-30,21.92,16.89,20.87
2019-05-31,21.2,17.81,20.75
2019-06-01,22.14,20.95,21.07
2019-06-02,22.05,23.93,18.95
2019-06-03,22.11,18.1,17.41
2019-06-04,22.84,18.67,21.11
2019-06-05,22.51,13.27,23.78
2019-06-06,25.4,14.25,22.21
2019-06-07,20.88,13.89,21.04
2019-06-08,21.11,14.63,19.74
2019-06-09,18.38,14.65,18.45
2019-06-10,17.43,13.7,21.5
2019-06-11,18.81,12.22,19.66
2019-06-12,19.11,12.71,17.22
2019-06-13,21.82,14.52,18.58
2019-06-14,21.53,17.29,20.68
2019-06-15,19.11,17.25,22.53
2019-06-16,23.62,17.23,22.19
2019-06-17,23.05,19.15,21.08
2019-06-18,22.79,21.28,20.35
2019-06-19,23.54,20.3,21.62
2019-06-20,24.0,16.89,22.25
2019-06-21,23.84,16.36,22.0
2019-06-22,22.6,18.3,22.78
2019-06-23,21.6,22.25,23.92
2019-06-24,20.16,24.6,23.93
2019-06-25,23.07,25.56,25.35
2019-06-26,24.63,26.03,26.21
2019-06-27,25.74,24.97,26.09
2019-06-28,24.19,24.38,26.23
2019-06-29,21.65,26.63,24.95
2019-06-30,24.02,22.24,23.74
2019-07-01,24.02,18.91,25.47
2019-07-02,24.64,18.78,26.26
2019-07-03,25.58,19.31,26.7
2019-07-04,22.37,20.34,25.09
2019-07-05,22.29,22.21,26.74
2019-07-06,21.91,23.57,25.47
2019-07-07,20.47,20.13,22.85
2019-07-08,20.44,18.31,24.82
2019-07-09,20.16,17.96,26.43
2019-07-10,21.19,20.68,25.9
2019-07-11,21.15,22.23,25.92
2019-07-12,21.54,20.41,25.74
2019-07-13,23.86,19.58,27.71
2019-07-14,21.86,17.41,25.85
2019-07-15,21.79,17.81,26.76
2019-07-16,22.36,18.59,28.88
2019-07-17,24.82,20.89,25.69
2019-07-18,25.6,19.95,26.27
2019-07-19,26.93,21.32,30.65
2019-07-20,26.31,21.98,31.23
2019-07-21,24.99,21.08,27.83
2019-07-22,24.2,23.6,23.06
2019-07-23,25.24,28.14,23.34
2019-07-24,27.12,30.25,24.95
2019-07-25,27.81,32.19,25.15
2019-07-26,28.12,24.02,25.54
2019-07-27,28.09,18.15,26.6
2019-07-28,28.46,18.57,27.73
2019-07-29,28.94,20.44,28.27
2019-07-30,29.15,19.95,26.29
2019-07-31,29.89,18.57,25.3
2019-08-01,30.3,20.56,25.61
2019-08-02,29.9,20.92,25.25
2019-08-03,28.93,19.54,25.83
2019-08-04,29.15,22.38,24.72
2019-08-05,29.85,21.73,24.09
2019-08-06,29.47,19.4,25.01
2019-08-07,29.68,19.82,24.22
2019-08-08,29.53,22.13,24.79
2019-08-09,29.63,22.26,24.06
2019-08-10,29.11,20.95,22.78
2019-08-11,29.21,17.04,24.26
2019-08-12,29.57,16.27,24.7
2019-08-13,29.73,15.28,24.19
2019-08-14,28.86,17.95,23.73
2019-08-15,29.0,18.84,23.35
2019-08-16,28.43,18.67,25.2
2019-08-17,29.83,18.22,25.73
2019-08-18,29.68,18.57,26.08
2019-08-19,27.93,17.32,26.02
2019-08-20,27.0,16.63,26.27
2019-08-21,27.14,16.87,26.62
2019-08-22,27.81,18.6,22.75
2019-08-23,27.0,20.23,20.88
2019-08-24,26.72,21.92,20.68
2019-08-25,26.49,23.33,19.12
2019-08-26,25.33,24.02,19.57
2019-08-27,26.28,24.06,21.41
2019-08-28,26.75,22.61,22.87
2019-08-29,28.25,19.66,23.08
2019-08-30,26.2,19.04,23.52
2019-08-31,27.71,21.34,21.08
2019-09-01,27.44,17.26,22.41
2019-09-02,27.75,15.67,22.63
2019-09-03,25.46,16.13,23.59
2019-09-04,24.58,16.11,21.33
2019-09-05,26.38,14.09,18.3
2019-09-06,27.66,13.98,18.51
2019-09-07,28.59,15.24,20.71
2019-09-08,28.7,13.17,20.97
2019-09-09,29.52,12.62,21.04
2019-09-10,29.27,15.53,23.76
2019-09-11,27.62,16.98,24.14
2019-09-12,24.56,19.3,18.38
2019-09-13,21.79,18.21,19.9
2019-09-14,23.22,19.01,22.78
2019-09-15,25.59,19.03,21.86
2019-09-16,24.18,18.44,20.27
2019-09-17,25.24,17.54,17.79
2019-09-18,21.54,14.23,15.76
2019-09-19,22.45,14.38,17.64
2019-09-20,22.97,15.82,20.54
2019-09-21,21.7,19.74,21.58
2019-09-22,23.66,17.67,24.61
2019-09-23,26.39,16.74,22.4
2019-09-24,24.99,15.71,19.53
2019-09-25,23.53,15.78,20.12
2019-09-26,22.03,17.69,18.71
2019-09-27,23.36,16.33,20.65
2019-09-28,24.34,15.81,22.81
2019-09-29,24.62,15.82,18.3
2019-09-30,24.12,15.45,20.29
2019-10-01,23.61,17.1,25.19
2019-10-02,23.92,12.38,16.43
2019-10-03,24.91,8.09,16.15
2019-10-04,24.52,13.82,11.52
2019-10-05,24.89,14.45,16.38
2019-10-06,20.43,14.25,21.94
2019-10-07,20.72,13.54,16.73
2019-10-08,22.83,13.52,14.22
2019-10-09,19.23,12.51,14.94
2019-10-10,20.88,13.15,15.21
2019-10-11,22.04,14.44,15.03
2019-10-12,24.69,15.34,15.2
2019-10-13,21.7,18.39,16.63
2019-10-14,17.7,17.39,14.65
2019-10-15,17.88,13.49,14.73
2019-10-16,16.27,13.74,13.6
2019-10-17,18.19,14.05,12.65
2019-10-18,17.53,13.53,10.6
2019-10-19,20.07,12.41,11.76
2019-10-20,20.68,11.21,13.78
2019-10-21,18.01,11.18,14.31
2019-10-22,15.87,9.32,16.17
2019-10-23,19.74,12.67,13.29
2019-10-24,18.18,13.93,13.07
2019-10-25,16.63,13.11,14.29
2019-10-26,19.28,14.86,15.8
2019-10-27,18.08,10.38,14.77
2019-10-28,16.89,8.68,14.19
2019-10-29,14.27,8.79,15.81
2019-10-30,16.43,8.35,18.54
2019-10-31,16.36,9.67,13.69
2019-11-01,16.43,13.13,8.3
2019-11-02,15.07,13.18,8.82
2019-11-03,16.26,11.32,8.88
2019-11-04,14.26,10.88,12.38
2019-11-05,14.01,9.29,10.47
2019-11-06,14.4,9.78,10.04
2019-11-07,15.85,8.23,4.45
2019-11-08,14.35,5.75,1.28
2019-11-09,12.6,5.54,6.0
2019-11-10,14.73,6.3,9.96
2019-11-11,13.81,5.72,7.93
2019-11-12,15.29,5.28,-1.45
2019-11-13,15.23,6.54,1.27
2019-11-14,15.21,5.71,5.21
2019-11-15,11.71,3.3,4.11
2019-11-16,13.33,4.99,1.98
2019-11-17,13.54,4.57,4.73
2019-11-18,17.65,5.41,6.34
2019-11-19,14.82,4.45,6.25
2019-11-20,10.39,1.73,6.28
2019-11-21,10.39,4.76,9.01
2019-11-22,9.81,8.48,4.16
2019-11-23,13.81,8.99,6.6
2019-11-24,17.34,7.79,6.48
2019-11-25,14.73,9.4,7.64
2019-11-26,9.19,11.15,8.92
2019-11-27,10.66,11.07,9.53
2019-11-28,6.77,10.63,3.26
2019-11-29,6.07,8.08,2.67
2019-11-30,7.53,5.21,1.0
2019-12-01,11.1,3.21,3.03
2019-12-02,13.38,2.32,1.44
2019-12-03,10.35,2.34,2.34
2019-12-04,9.5,0.37,4.02
2019-12-05,9.28,-1.31,4.59
2019-12-06,7.22,4.1,3.02
2019-12-07,4.85,9.43,0.69
2019-12-08,7.07,9.87,7.38
2019-12-09,8.31,7.15,12.59
2019-12-10,11.55,3.73,3.72
2019-12-11,12.21,6.51,-0.18
2019-12-12,11.0,4.87,3.39
2019-12-13,7.02,7.27,9.98
2019-12-14,10.39,9.1,7.38
2019-12-15,7.07,8.91,2.26
2019-12-16,8.53,8.67,1.58
2019-12-17,9.57,10.96,1.03
2019-12-18,11.43,7.73,-4.56
2019-12-19,9.04,11.95,-3.02
2019-12-20,10.2,10.46,-2.43
2019-12-21,7.16,8.34,0.48
2019-12-22,6.96,8.93,4.67
2019-12-23,8.08,8.77,5.18
2019-12-24,7.0,10.48,1.84
2019-12-25,6.07,8.07,2.81
2019-12-26,8.77,6.63,7.39
2019-12-27,7.51,9.14,6.33
2019-12-28,5.9,6.46,3.61
2019-12-29,7.2,1.2,5.16
2019-12-30,7.96,1.28,4.08
2019-12-31,7.46,0.12,3.84
2020-01-01,5.01,2.37,2.71
2020-01-02,6.03,6.97,6.84
2020-01-03,6.61,9.41,8.08
2020-01-04,6.42,5.65,4.66
2020-01-05,5.44,6.24,2.83
2020-01-06,6.72,3.82,3.45
2020-01-07,6.21,8.06,1.94
2020-01-08,8.13,11.39,-1.56
2020-01-09,9.22,11.39,3.19
2020-01-10,7.3,7.6,11.36
2020-01-11,6.11,4.63,15.63
2020-01-12,6.83,6.39,5.73
2020-01-13,8.43,8.26,4.6
2020-01-14,8.71,9.97,7.05
2020-01-15,6.66,9.66,6.74
2020-01-16,6.61,8.59,-0.84
2020-01-17,7.3,8.57,-4.19
2020-01-18,3.7,4.28,3.27
2020-01-19,6.12,3.08,-1.86
2020-01-20,7.63,2.64,-2.99
